id,text,device
1123333508078997505,"....embargo, together with highest-level sanctions, will be placed on the island of Cuba. Hopefully, all Cuban soldiers will promptly and peacefully return to their island!",iPhone
689519657414320128,"""Wow, the highly respected Governor of Iowa just stated that """"Ted Cruz must be defeated."""" Big shoker! People do not like Ted.""",Android
322676298642235393,"""""""@ryelki: @realDonaldTrump @SStew3 WE HAVE NO JOBS, NO HOPE AND NO CASH. TEN YEARS AGO WE HAD SOME OR ALL OF THOSE THINGS"""" Interesting!""",Android
483376110051131392,"""""""@redslightning: @realDonaldTrump country needs the right person for the job there's only one! trump 2016"""" Thanks.""",Android
761219396635361280,"Looking forward to IA &amp, WI with Gov. Pence, tomorrow. Join us! #MAGAhttps://t.co/3Hcnzj0Slxhttps://t.co/sEwLWkn1Sz https://t.co/0Ei3EdQdXB",iPhone
1146423819906748416,"China and Europe playing big currency manipulation game and pumping money into their system in order to compete with USA. We should MATCH, or continue being the dummies who sit back and politely watch as other countries continue to play their games - as they have for many years!",iPhone
924639422066384896,"""...""""collusion,"""" which doesn't exist. The Dems are using this terrible (and bad for our country) Witch Hunt for evil politics, but the R's...""",iPhone
1303443150963343361,Heading to North Carolina. See you soon!,iPhone
1188187872114946054,"....Our Republican candidate @EddieRispone is a successful conservative businessman who will stand with me to create jobs and protect your Second Amendment. GET OUT AND VOTE for Eddie, the next Governor of the GREAT State of Louisiana!",iPhone
1235013832105431040,THANK YOU ALABAMA! #KAG2020 https://t.co/IdJ721oOsq,iPhone
1220539917660381185,"Carlos will win big, very exciting. Great for Florida, great for USA! He has my complete and total Endorsement! https://t.co/6Rd5laSEkV",iPhone
830409522397184000,"Melania and I are hosting Japanese Prime Minister Shinzo Abe and Mrs. Abe at Mar-a-Lago in Palm Beach, Fla. They are a wonderful couple!",Android
759516008272932864,Can you imagine if I had the small crowds that Hillary is drawing today in Pennsylvania. It would be a major media event! @CNN @FoxNews,Android
304376373282234370,@RickyTheBitch. Thanks.,Android
1163425829331841024,"Great cohesion inside the Republican Party, the best I have ever seen. Despite all of the Fake News, my Poll Numbers are great. New internal polls show them to be the strongest we’ve had so far! Think what they’d be if I got fair media coverage!",iPhone
1302088395074793472,First Lady Melania Trump Hits Back: ‘The Atlantic Story Is Not True‘ https://t.co/M0iG6zmmTV via @BreitbartNews,iPhone
556990531579162624,"""""""@AngieMcMonigal: A glorious winter afternoon in #Chicago @TrumpChicago @realDonaldTrump http://t.co/5Eb1bKQhPD""""""",Android
530570228355588096,"""""""@HN_JAD: @realDonaldTrump - you would rock the house as Prez! #GOFORIT""""""",Android
1127745216088367106,"“Even Director James Clapper admits that the FBI actions against the Trump Presidential Campaign do in fact meet the definition of spying, perhaps FBI Director Christopher Wray will be the next to do so.” @LouDobbs",iPhone
553423238613979136,"""""""@yolandpop:  """"@sassysexylove: """"@realDonaldTrump: """"@tiyah_valentina: #CelebrityApprentice best show of alllllll time."""""""" ABSOLUTELY!""""""",Android
504786176465960962,"""""""@HomerJSimpson: I took the Ice Bucket Challenge and I nominate @realDonaldTrump to follow me! Just watch my Twitter tomorrow!""",Android
552279542812131328,"""""""@JoeyCarna: @ApprenticeNBC @realDonaldTrump GUYS SHOULD HAVE WON"""" I don't disagree but executives picked!""",Android
1130956496089636864,"Wow, Mark Levin’s new book opened at #1. It is great – keep it there for a long time! https://t.co/3F1xybks0R",iPhone
984877999718895616,"DOJ just issued the McCabe report - which is a total disaster. He LIED! LIED! LIED! McCabe was totally controlled by Comey - McCabe is Comey!! No collusion, all made up by this den of thieves and lowlifes!",iPhone
512209695533445120,"""""""@Skelify: @Espngreeny Completely agree with what @realDonaldTrump just said about the penalties and the hits. [1/2]""""""",Android
464030305431470082,"Won $5,000,000 against Miss Pennsylvania, Sheena Monnin, for her terrible and untrue statements about Miss USA Pageant. Not a nice person!",Android
1321042229838909441,Strongly Trending (Google) since immediately after the second debate is CAN I CHANGE MY VOTE? This refers changing it to me. The answer in most states is YES. Go do it. Most important Election of your life!,iPhone
477939831725506560,"""""""@steele_sue: @realDonaldTrump I think your sign needs to stay, I think it looks great. Love it..""""""",Android
536103914022899713,".@aaronschock  Aaron, it was great to meet you at Trump Tower. Also, really good job on television!",Android
789598795315150853,WikiLeaks reveals Clinton camp’s work with ‘VERY friendly and malleable reporters’ #DrainTheSwamp #CrookedHillaryhttps://t.co/bcYLslrxi0,iPhone
589637093464375296,"""""""@MJVictory:  Hi DT! I heard you on Imus &amp, you spoke w/clarity &amp, purpose. You're right, it's not a game, it's dire straits. PLEASE RUN!""""""",Android
1296257282980880385,“I live in New York. Even the most Liberal friends that I have are thinking twice about voting Democrat this time because they’ve seen what’s happened to the City under @NYCMayor de Blasio and the State under @NYGovCuomo - They’re getting eaten up by taxes.” @DavidAsmanfox,iPhone
727801034551087104,I will be interviewed on @Morning_Joe at 6:15 A.M. Enjoy!,Android
394591366786711552,"""""""@phickeyma:  We need you for POTUS because there's a whole lot of people in Washington who need to hear the words YOU'RE FIRED!""""""",Android
804052438546317312,'Donald Trump is already helping the working class' https://t.co/GTuNcQhLYx,iPhone
1220326789182033920,"Attorney Generals from 21 States are urging the Senate to reject Impeachment. They say the Articles have legal &amp; factual problems, and the Democrats case sets a dangerous historical precedent. “EVEN AN UNSUCCESSFUL EFFORT TO IMPEACH THE PRESIDENT UNDERMINES THE INTEGRITY.....",iPhone
477372958017478656,"""""""@aureliusjb: @realDonaldTrump Mr. Trump, I love your sign, it really spiffs up that stodgy old town. Keep up the great style statements.""""""",Android
558437601926189056,"""""""@AuctioneerJared: @realDonaldTrump the @LandExpo has kicked off! We'll see you tomorrow! http://t.co/X79a8dpyQA"""" I look forward to it!""",Android
696782375863394304,"Now that Bush has wasted $120 million of special interest money on his failed campaign, he says he would end super PACs. Sad!",iPhone
640485528115277824,"""If the presidential election were held today, according to this @surveyusa poll, Donald Trump would defeat any Dem: http://t.co/wmfHKnNSWm""""""",Android
555756702004310016,"""""""@natswish: @realDonaldTrump The country needs to be run like a business. No better person for the job than you!""""  I agree, thanks.""",Android
635810314534191104,"""""""@sweetspottrader: only @realDonaldTrump can save us form this turmoil #Trump2016"""" Perhaps so!""",Android
1182290380542185472,Why isn’t the IG investigating his so-called Whistleblower? All bad info!,iPhone
554918877306433536,"""""""@AlexMayMcGregor: Watching #CelebApprentice and I think @IanZiering is my fave person because he always is respectful and nice.""",Android
788538003836678144,'Clinton Campaign Tried to Limit Damage From Classified Info on Email Server' #DrainTheSwamp https://t.co/5j8WuKLL5o,iPhone
362504969993195521,"""""""@kata2bijak: You have to have BIG ideas, but you've got to have energy to get them done. ~ Donald Trump""""""",Android
1098959451292426241,Fake News is so bad for our Country! https://t.co/ZwA8E0URer,iPhone
1133119875272994816,"....Super Predator was the term associated with the 1994 Crime Bill that Sleepy Joe Biden was so heavily involved in passing. That was a dark period in American History, but has Sleepy Joe apologized? No!",iPhone
609924322933780481,"""""""@DoomsdayFAN: Please run! I'm with you till the end! Everyone who wants to #MakeAmericanGreatAgain is! Vote for Trump/2016! God bless.""""""",Android
761693803120041986,"Thank you Des Moines, Iowa! Governor @Mike_Pence and I appreciate your support! #MAGA #TrumpTrain https://t.co/gr6tGqqmcm",iPhone
1303679806794600449,Thank you Mark! https://t.co/O5fN3fSOmk,iPhone
1013902140409040897,"Today, it was my great honor to welcome Prime Minister Mark Rutte of the Netherlands, to the @WhiteHouse! https://t.co/Zn6ZLM0tzy",iPhone
1335971721262796801,"The Republican Governor of Georgia refuses to do signature verification, which would give us an easy win. What’s wrong with this guy? What is he hiding?",iPhone
1138998016755601408,"Our Farmers deserve this, they are GREAT! https://t.co/0dFkx0vUkl",iPhone
980989085631225857,#AutismAwarenessDay #LightItUpBlue https://t.co/JAzSE6yEes,iPhone
1306233683402162176,Vaccines are moving along fast and safely!,iPhone
1177579380819845120,"Sounding more and more like the so-called Whistleblower isn’t a Whistleblower at all. In addition, all second hand information that proved to be so inaccurate that there may not have even been somebody else, a leaker or spy, feeding it to him or her? A partisan operative?",iPhone
1187838852255244288,"....in the basement of the United States Capitol! They cannot win at the ballot box. Their sham for the past 3 years continues. The good news is that the American People get it, which will be proven once again on November 3, 2020!",iPhone
504111152268582912,"""""""@smile_heather: @realDonaldTrump you are correct. Emmys were awful.""""""",Android
1267810311328980998,"Chris Jacobs (@JacobsNY27) will be a tremendous Congressman who will always fight for New York. He is Strong on the Border, our Military and Vets, and the Second Amendment. Chris has my Complete and Total Endorsement! Vote for Chris on June 23! #NY27 https://t.co/LYowAxQqfp",iPhone
483133229646348288,"""""""@dmolesevich: I know who I'd endorse and give my money In a heartbeat and that's @realDonaldTrump please run!""""  Thank you.""",Android
1332066337833816066,A brilliant woman of courage! https://t.co/2hFos1Uwen,iPhone
1190265313620836352,"“Adam Schiff has taken all of the power for himself. That is very unfair. There were dozens of people on this call, yesterdays witness knew that and had no problems (nor did any of them). Facts matter, and that’s why this is not about Impeachment.” Guy Lewis, former prosecutor...",iPhone
1227610766662127616,https://t.co/I0eZ9UoIQJ,iPhone
338411606784475136,"""""""@paulysouffle: I have to admit @realDonaldTrump motivates the hell out of me. #smallbiz #leader""""  That's great, go get 'em!""",Android
588551111889575936,"""""""@MirandaMattos1: @realDonaldTrump @MarianoRivera @EricTrump""""""",Android
620548053045542913,"""When will people, and the media, start to apologize to me for my statement, """"Mexico is sending...."""", which turned out to be true?  El Chapo""",Android
714075020113240066,I am interviewed on This Week on @ABC this morning. Enjoy!,Android
1198456385157128193,https://t.co/x7ATRLwGpY,iPhone
424406505618935808,"""""""@rcarlc: @realDonaldTrump amen. You’re an American #Hero"""" Thank you so much!""",Android
391324194090541056,"""""""@cwide12: @realDonaldTrump @DanAmira @NYMag never had the stinking NYMag but if I did I would cancel for the Trump!""""  It's dead anyway!""",Android
338021603352932353,"""""""@M_A_F: @realDonaldTrump Thank you for all you do for the #troops! May God bless all of our #Veterans this Memorial Day!"""" Thanks.""",Android
970353692938469377,"The Gridiron Dinner last night was great fun. I am accomplishing a lot in Washington and have never had a better time doing something, and especially since this is for the American People!",iPhone
684584079983915008,"""""""@ArkaysDesign: @slone @realDonaldTrump Have to get people of all ages out to vote for Donald Trump!""""""",Android
580226047825846272,"""""""@vidortwitt: @realDonaldTrump plz run for President and get this country back on track! Plzzzzz!""""""",Android
656672675474075648,"""""""@Chocolate3Way: I have never loved a candidate as much as I love @realDonaldTrump, I can't wait for him to make America great again!"""" Nice!""",Android
607392890352992256,"""""""@JeffJeffsc777:The Presidential candidates are about to be Trumped This will be a landslide the Country is ready for a leader with results""""""",Android
375075774644363264,What I am saying is stay out of Syria.,Android
1321525645386547203,"Why isn’t Twitter trending Biden corruption? It’s the biggest, and most credible, story anywhere in the world. Fake Trending!!!",iPhone
718628272188309505,"""""""@lilrachiepoo: @realDonaldTrump Thank you, Mr. Trump, for your personal and financial sacrifices in this journey to #MAKEAMERICAGREATAGAIN""""""",Android
1090078588748087296,"How does Da Nang Dick (Blumenthal) serve on the Senate Judiciary Committee when he defrauded the American people about his so called War Hero status in Vietnam, only to later admit, with tears pouring down his face, that he was never in Vietnam. An embarrassment to our Country!",iPhone
1189715310766645254,https://t.co/z0I7wBsgTP,iPhone
1319018123291447296,"Congresswoman @EliseStefanik is doing a terrific job for New York! She fiercely defends us and exposes the Radical Left's lies! Strong on our Second Amendment, Vets, Military and New York Law Enforcement, Elise has my Complete and Total Endorsement! #NY21 https://t.co/T7gzh5PjVn",iPhone
539986415300653058,"""""""@majorgoob: #trumpforpresident #presidenttrump @realDonaldTrump http://t.co/DdQx3llDMq""""""",Android
1317550703825485825,Sean is a great warrior. His opponent is a Pelosi puppet. Vote for Sean Parnell ASAP. Thanks! https://t.co/VT3IWZ4nbF,iPhone
1304464923469193217,Another HISTORIC breakthrough today! Our two GREAT friends Israel and the Kingdom of Bahrain agree to a Peace Deal – the second Arab country to make peace with Israel in 30 days!,iPhone
1218952496388956162,"I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit “paydirt” with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!",iPhone
323579319387574272,"""""""@willise2n: @realDonaldTrump u r a hero to us in Nigeria/ Africa. Wen r u visiting us nxt? It wld be a dream come true to meet  Really nice""",Android
327018874300149760,Lance Armstrong just got sued by the Federal Government-they want their money back-I told you so! What was he thinking when he did that int?,Android
652241959860477953,.@EWErickson is a total low life--- read his past tweets. A dummy with no “it” factor. Will fade fast.,iPhone
389201270114095104,"""""""@efarns: “@SeaFishWorks: @realDonaldTrump So true. Who signed off over 1/2 billion web site. Biggest failure in I T history” pretty amazing""",Android
1227661700264013826,"....If my hands were tied, Iran would have a field day. Sends a very bad signal. The Democrats are only doing this as an attempt to embarrass the Republican Party. Don’t let it happen!",iPhone
1012412743520047111,AMERICA IS OPEN FOR BUSINESS! https://t.co/fuRF2Z6CZl,iPhone
452403744307957760,"""""""@GodFocker: @realDonaldTrump please run for president, you're the best we've got and i will vote for you in 2016.""""""",Android
1227427722441510912,A very bad night for Mini Mike!,iPhone
1321086152586240003,3% up in Pennsylvania!,iPhone
520798028803100673,"""""""@BGambalie: @realDonaldTrump if you run for pres, you will automatically win, no doubt. #trump2016"""" Thanks, but nothing is easy.""",Android
536862764250431488,"""""""@JordanMeuleners: @realDonaldTrump you will always be one of my idols!!"""" Thank you.""",Android
1273034110353707008,Congressman @LeeZeldin is a fighter for New York! He serves our Country in the Army Reserve &amp; works hard for our Vets &amp; First Responders. He’ll stand with our Police against Radical Liberal attempts to defund them. Lee has my Complete &amp; Total Endorsement! https://t.co/aqxWxszG4m,iPhone
1183376270731763714,"Dealing with @LindseyGrahamSC and many members of Congress, including Democrats, about imposing powerful Sanctions on Turkey. Treasury is ready to go, additional legislation may be sought. There is great consensus on this. Turkey has asked that it not be done. Stay tuned!",iPhone
677288086619820032,Will be on @jimmykimmel tonight at 11:35pmE on @ABC. #Kimmel #Trump2016 #MakeAmericaGreatAgain,iPhone
1256691828516151296,"The Impeachment Hoax will be exposed. Crazy Nancy gets Nothing Done, that’s why she got thrown out as Speaker the first time. Also, she should come back to Washington now! https://t.co/stKjtzPJNZ",iPhone
655413447178518528,Via Business Insider: Donald Trump's Poll Dominance in 2 Key States is Mind-Blowing- http://t.co/FqIApU6gVC,iPhone
554863642911318018,"""""""@arezo_ra: @GeraldoRivera your my #favorite on #TheApprentice @realDonaldTrump""""""",Android
542288184198303747,"""""""@wendijo24: @realDonaldTrump so excited for #celebrityapprentice Looks like a great group of people!!""""""",Android
882061157900718081,North Korea has just launched another missile. Does this guy have anything better to do with his life? Hard to believe that South Korea.....,iPhone
1172887122757525504,....between our two countries. I look forward to continuing those discussions after the Israeli Elections when we meet at the United Nations later this month!,iPhone
623458033063038977,"""""""@michaeljohns: #Trump support surges even higher after #McCain statement. Why?  Trump is a fighter. #GOP https://t.co/YhEE7NSKp8""""""",Android
564799028228259841,"""""""@manofsteel619: @realDonaldTrump please run and save us in 2016!!!!""""""",Android
1337385736530780161,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage &amp; Wisdom. Save the USA!!!",iPhone
357340934213603328,American league wins!,Android
893420123641479168,"West Virginia was incredible last night. Crowds and enthusiasm were beyond, GDP at 3%, wow!Dem Governor became a Republican last night.",iPhone
745969049943875585,"""""""Hillary Clinton may be the most corrupt person ever to seek the presidency.""""  --   Donald J. Trump""",Android
320674283372302336,China is pushing North Korea!,Android
1269400770472001539,LAW &amp; ORDER!,iPhone
380183955582222336,"""""""@KaburuOle: @realDonaldTrump like Einstein was the greatest scientist, I submit, you are the greatest Entreprenuer of our time."""" Thank you.""",Android
932433668068528131,Republican Senators are working very hard to get Tax Cuts and Tax Reform approved. Hopefully it will not be long and they do not want to disappoint the American public!,iPhone
361315556806234112,"""""""@JUrciuoli19: Got word that Celebrity Apprentice has been picked up for another season! Its official!! Shooting next spring!""",Android
356365542715699202,"""""""@jomaraneta: @realDonaldTrump I'm a small business owner in nj..not easy, but you inspire me to try harder and be successful.. thank you..""""""",Android
728976091428233216,I am honored that the great men and women of the @Teamsters have created a movement from within called Teamsters for Trump! Thank you.,Android
1299124203552210951,"Democrats and Biden didn’t even mention the Anarchists, Agitators, Looters and so called “Peaceful Protesters” at their Convention. They will allow rampant crime, just as they do in Portland. If they ask us, as they must do, we will end crime in their Democrat run cities, FAST!",iPhone
738809335841595392,"Great evening in San Jose other than the thugs. My supporters are far tougher if they want to be, but fortunately they are not hostile.",iPhone
997577906007298048,"Just met with UN Secretary-General António Guterres who is working hard to “Make the United Nations Great Again.” When the UN does more to solve conflicts around the world, it means the U.S. has less to do and we save money. @NikkiHaley is doing a fantastic job! https://t.co/pqUv6cyH2z",iPhone
1321068338236346368,Let New York’s Finest finally do their job! https://t.co/XqURHZxCxP,iPhone
907592460070768641,"The devastation left by Hurricane Irma was far greater, at least in certain locations,than anyone thought - but amazing people working hard!",iPhone
410408315534204928,If Graydon Carter's very dumb bosses would fire him for his terrible circulation numbers at failing Vanity Fair-his bad food restaurants die,Android
757332905047752704,"If the Republican Convention had blown up with e-mails, resignation of boss and the beat down of a big player. (Bernie), media would go wild",Android
1092516540262551553,"I am pleased to announce that David Bernhardt, Acting Secretary of the Interior, will be nominated as Secretary of the Interior. David has done a fantastic job from the day he arrived, and we look forward to having his nomination officially confirmed!",iPhone
514924395840946176,"""""""@chuckiswhite: @realDonaldTrump 2016""",Android
1208248471200899072,The great Democrat disgrace. But we are winning! https://t.co/45mtfzKbA2,iPhone
725114320993017858,Thank you Maryland! #Trump2016 https://t.co/hH3h6bRMIs,iPhone
1178311726883905542,"""RT @Rafbo5: https://t.co/PqlNFiulml  @edhenry Ed Henry implies that @POTUS  asked Ukraine President to """"dig up dirt on political rival.”POT...""",iPhone
356249717035892736,"Zimmerman is no angel but the lack of evidence and the concept of self-defense, especially in Florida law, gave the jury little other choice",Android
587249178591518721,"""""""@KraftyWurker: Some  Democrats think Rand Paul is a threat, wait until @RealDonaldTrump gets cranked up. #Trumpmeister""""""",Android
577713428766175232,"""""""@1a0e358348904f5: We need a president that can get America back on track and get things done! @realDonaldTrump for president!""""""",Android
1212565864584765440,They don’t know how to do that! https://t.co/1Vg1O9yJHj,iPhone
941406242785955841,"In 1960, there were approximately 20,000 pages in the Code of Federal Regulations. Today there are over 185,000 pages, as seen in the Roosevelt Room.Today, we CUT THE RED TAPE! It is time to SET FREE OUR DREAMS and MAKE AMERICA GREAT AGAIN! https://t.co/teAVNzjvcx",iPhone
725116992907259904,Thank you Connecticut! #Trump2016 https://t.co/3GGoVXSZSf,iPhone
623672453949210628,"""""""@jimlibertarian: @NBCNewYork  In God we trust and in Donald we trust, Donald will make America second to none in every aspect known to man!""",Android
1056178393522339847,A big change is coming - don’t want the Dems anymore! https://t.co/O6wp2gjPUY,iPhone
821898525432811520,Great seeing @TheLeeGreenwood  and Kimberly at this evenings VP dinner! #GodBlessTheUSA https://t.co/SxVmaWvOFT,iPhone
618270248811266048,"""""""@bdean1: If I had a dollar for every time a politician lied, i'd be as rich as @realDonaldTrump I'm happy as hell he's running! #Trump2016""""""",Android
1120751418414108680,"I will be in Green Bay, Wisconsin this Saturday, April 27th at the Resch Center — 7:00pm (CDT). Big crowd expected! #MAGA https://t.co/BPYK8PF0O8",iPhone
1273633632742191106,These horrible &amp; politically charged decisions coming out of the Supreme Court are shotgun blasts into the face of people that are proud to call themselves Republicans or Conservatives. We need more Justices or we will lose our 2nd. Amendment &amp; everything else. Vote Trump 2020!,iPhone
406895310422933505,"""""""@paulmilton28: @realDonaldTrump @Macys love the Ties!! Great selection of colours.""""  They are a big hit, thanks.""",Android
1221813147918569474,Senate hearing on the Impeachment Hoax starts today at 1:00 P.M.,iPhone
867047119974170625,All civilized nations must join together to protect human life and the sacred right of our citizens to live in safety and in peace.,iPhone
319433637705691137,The haters and losers that assume I was a non-athlete and know nothing about coaches should look into my past-unlike our President-open book,Android
1319500501269041154,https://t.co/z5CRqHO8vg,iPhone
787612552654155776,Watched Saturday Night Live hit job on me.Time to retire the boring and unfunny show. Alec Baldwin portrayal stinks. Media rigging election!,Android
1139645936945324032,Thank you @senatemajldr Mitch McConnell for understanding the Democrats game of not playing it straight on the ridiculous Witch Hunt Hoax in the Senate. Cryin’ Chuck will never stop. Did Senator @MarkWarner ever report speaking to a Russian!?,iPhone
1293619129354801163,New Hampshire will receive nearly $822K in @USDOT funds for bus service in the city of Nashua. Happy to support @RideBigBlue and keep the people of Nashua moving!,iPhone
313800981366325248,@Cleggermeister  Thank you!,Android
933448074348900354,I have long given the order to help Argentina with the Search and Rescue mission of their missing submarine. 45 people aboard and not much time left. May God be with them and the people of Argentina!,iPhone
619646907468632064,http://t.co/PtViAyrO4A,iPhone
340077259555753984,"""""""@StockMarket100: @realDonaldTrump correct me if I'm wrong but didnt you give @LilJon charity 20k?""""  Yes, 20k plus 100k for great cause!""",Android
603361138160599040,"""""""@bfree3423: @TrumpFerryPoint honored to be at the Grand Opening Ceremony of Trump National Ferry Point today  http://t.co/3OkinZBggi""""""",Android
1064216956679716864,"So funny to see little Adam Schitt (D-CA) talking about the fact that Acting Attorney General Matt Whitaker was not approved by the Senate, but not mentioning the fact that Bob Mueller (who is highly conflicted) was not approved by the Senate!",iPhone
936437372706836480,A disgraceful verdict in the Kate Steinle case! No wonder the people of our Country are so angry with Illegal Immigration.,iPhone
1311131311965306885,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain 
https://t.co/8m0dNPTtt6",iPhone
1010699954157830144,"Major Wall Street Journal opinion piece today talking about the Russian Witch Hunt and the disgrace that it is. So many people hurt, so bad for our country - a total sham!https://t.co/bcpSGtoX6a",iPhone
1273620783131250690,"....He didn’t want Bolton anywhere near him. Bolton’s dumbest of all statements set us back very badly with North Korea, even now. I asked him, “what the hell were you thinking?” He had no answer and just apologized. That was early on, I should have fired him right then &amp; there!",iPhone
304430863435845632,@RothsteinTravis.  Art of the Deal.,Android
566425736123514880,"""""""@MotAmazeBeGREAT: """"What separates the winners from the losers is how a person reacts to each new twist of fate."""" - Donald Trump""",Android
1218165916451602432,"Mini Mike Bloomberg doesn’t get on the Democrat Debate Stage because he doesn’t want to - he is a terrible debater and speaker. If he did, he would go down in the polls even more (if that is possible!).",iPhone
521862351218573312,"As ISIS and Ebola spread like wildfire, the Obama administration just submitted a paper on how to stop climate change (aka global warming).",Android
1107259321983877121,"So it was indeed (just proven in court papers) “last in his class” (Annapolis) John McCain that sent the Fake Dossier to the FBI and Media hoping to have it printed BEFORE the Election. He &amp, the Dems, working together,  failed (as usual). Even the Fake News refused this garbage!",iPhone
458194390834749441,"I will be doing Fox &amp, Friends at 7 (15 minutes). Enjoy it and your day!",Android
1279282949175644160,Jim Banks: New York Times Damaged National Security to Hurt Trump https://t.co/6jT8bLIFYf via @BreitbartNews Thank you Jim. They are Fake News!,iPhone
1282890085483061248,This is why we have so many “cases” for the media to constantly refer to! https://t.co/0f3o49q1pX,iPhone
589705949788688384,"""""""@CityBlindsMIB: @realDonaldTrump With Mr Trump as top man in the World, Everyone would shake hands and listen to the man!! true leadership""""""",Android
1182684215189614592,Really good news! https://t.co/dbc6AgzNPx,iPhone
701063872615096320,"""""""@micah_micahk: @realDonaldTrump @blackan @DanScavino this veteran voted for Trump in TX early voting! https://t.co/DTtUvc59NJ""""""",Android
756973646216884225,Thank you to everyone for the wonderful reviews of my speech on Thursday night. From the heart!,Android
685571686423461888,On my way to South Carolina. Big Crowd--- look forward to it!,iPhone
400804427944456192,"""""""@countrygurl4747: @realDonaldTrump Please run in 2016!!! We need a smart man like you to turn this once great nation back!!""""  True!""",Android
313765384668983296,"""""""@MagicJeff: @realDonaldTrump @dallasmavs @okcthunder how many rings do you have? #donthateontheCubes""""  Nine billion!""",Android
607057708420866048,"""""""@viksquad: @realDonaldTrump you are the man for the job""""""",Android
760765818917515264,"There is great unity in my campaign, perhaps greater than ever before. I want to thank everyone for your tremendous support. Beat Crooked H!",Android
383442492307554304,I am so happy that I was able to do something really good for the Bronx - and lots of jobs!,Android
977858212635594752,"Much can be done with the $1.6 Billion given to building and fixing the border wall. It is just a down payment. Work will start immediately. The rest of the money will come - and remember DACA, the Democrats abandoned you (but we will not)!",iPhone
741095312601812992,"""""""@FreemarketSara: Trump's Historic 13 Million Primary Votes - A Record ... Congratulations @realDonaldTrump https://t.co/zdOEle8wOL""""""",Android
1180859894003572736,"....and separately got 1.5 Billion Dollars from China despite no experience and for no apparent reason. There is NO WAY these can be legitimate transactions? As lawyers &amp, others have stated, as President, I have an OBLIGATION to look into possible, or probable, CORRUPTION!",iPhone
1107250037854212096,"It’s truly incredible that shows like Saturday Night Live, not funny/no talent, can spend all of their time knocking the same person (me), over &amp, over, without so much of a mention of “the other side.” Like an advertisement without consequences. Same with Late Night Shows......",iPhone
732726338147258370,"""""""@ragdollive: @megynkelly @realDonaldTrump what's with the soft wimpy questions?!? It's not a therapy session ..!!"""" Not really soft at all!""",Android
1131731395209060352,71% of Voters rate the Economy as Excellent or Good. The highest number in more than 18 years! @QuinnipiacPoll,iPhone
615672487116972032,"""""""@MARGIE352: @realDonaldTrump I believe Donald Trump is the only one that can do this. He has no skin in the game. Just his Country.""",Android
1324033983882166272,"They are working hard to make up 500,000 vote advantage in Pennsylvania disappear — ASAP. Likewise, Michigan and others!",iPhone
569292118063255552,"""""""@rosenavy5:  @MCLAUGHLlN I would vote for Donald Trump! ! A true American who understands business and stands by American people!""",Android
347215684993970176,@tubby511 Thank you!,Android
900695448465399809,...didn't do it so now we have a big deal with Dems holding them up (as usual) on Debt Ceiling approval. Could have been so easy-now a mess!,iPhone
722592772096724997,Thank you New York! I love you!#MakeAmericaGreatAgain #Trump2016 https://t.co/T1J0aUwMXl,iPhone
1102791903324631040,"@StarParker is indeed a “Star!” Thank you. Center for Urban Renewal &amp, Ed. @JesseBWatters @LauraIngram",iPhone
1067142262545674240,"On the ten-year anniversary of the Mumbai terror attack, the U.S. stands with the people of India in their quest for justice. The attack killed 166 innocents, including six Americans. We will never let terrorists win, or even come close to winning!",iPhone
547599883461726208,"""""""@nancypa14679248: @realDonaldTrump @bisignano912704 Happy Holiday to you and your loved ones,God Bless""""  Thank you!""",Android
324680688064397312,"""""""@Arseburgers: @realDonaldTrump @itsHODAIFA When you die the world will be better""""  Very nice - you sound like a really wonderful person!""",Android
679542494523187200,"We need a PRESIDENT with strength, stamina, heart and incredible deal making skill if our country is ever going to be able to prosper again!",Android
479458623974694914,"""""""@wRiTeItNoW_: Do you want to be INSPIRED? Watch @Joan_Rivers on the Apprentice Season Eight!!!! AMAZING woman! Thanks for choosing her!""""""",Android
557350580285636609,"""""""@burgundylue: I am enjoying watching Joan Rivers on @ApprenticeNBC thanks @realDonaldTrump for inviting her #CelebrityApprentice""""""",Android
316347796913532929,"""""""@kindlerusso: I mean it when I say I would take a bullet for @realDonaldTrump""""    Wow, how nice - thanks!""",Android
965968309358333952,"A woman I don’t know and, to the best of my knowledge, never met, is on the FRONT PAGE of the Fake News Washington Post saying I kissed her (for two minutes yet) in the lobby of Trump Tower 12 years ago. Never happened! Who would do this in a public space with live security......",iPhone
575895162716491776,"""""""@newhopenchange: Reading The Art of the Deal for the 4th time over 18 years. Motivational and educational in different ways each time.""""""",Android
338423806404222976,"""""""@itsjenwbitches: People can hate on @realDonaldTrump all they want, but in reality he's flying his jet over your fucking house as you tweet""",Android
895091395379245056,Senator Luther Strange has done a great job representing the people of the Great State of Alabama. He has my complete and total endorsement!,iPhone
1333772740483026944,We won Michigan by a lot! https://t.co/D6inAewQxP,iPhone
1019230023897833479,The economy of the United States is stronger than ever before!,iPhone
